-236.0, program{ in(v0); out(v0); in(v1); }
-236.0, program{ if(v0&&v0||26*161&&v0-166){ in(v1); out(v1); }while(162&&12){ v1=v1; }}
-236.0, program{ in(v0); out(v0); }
-236.0, program{ in(v0); out(v0); }
-236.0, program{ in(v0); out(v0); while(!94&&78+12-v1==144-v1||39){ if(v2&&9==162){ while(196&&103){ out(26); }}}}
-236.0, program{ in(v0); out(v0); }
-236.0, program{ in(v0); out(v0); if(!103){ v0=78; while(v0-v1>197){ while(v2==160){ in(v2); }}}}
-236.0, program{ in(v0); out(v0); if(!103){ v0=78; while(v0-v1>197){ while(v2==160){ in(v2); }}}}
-236.0, program{ in(v0); out(v0); in(v0); }
-236.0, program{ if(70+56<70){ in(v0); out(v0); }}
-236.0, program{ in(v0); out(v0); in(v0); }
-236.0, program{ in(v0); out(v0); if(!103){ v0=78; while(v0-v1>197){ while(v2==160){ in(v2); }}}}
-236.0, program{ if(70+56<70){ in(v0); out(v0); }}
-236.0, program{ in(v0); out(v0); }
-236.0, program{ in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-198.0, program{ in(v0); in(v0); in(v0); out(v0); }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
-171.0, program{ in(v0); in(v0); in(v1); if(!127){ while(125==135){ while(127/v2){ v1=v1; }}}in(v3); out(v3); v1=v0; }
